,Activity,Case ID,Complete Timestamp,label,nullRemaining,nullElapsed
1356,regular,Case3,2012-02-17 01:00:01,regular,0,-1
1357,Turning & Milling - Machine 4,Case1,2012-01-30 05:43:00,deviant,-1,-1
1358,Turning & Milling - Machine 4,Case1,2012-01-30 06:42:00,deviant,-1,-1
1359,Turning & Milling - Machine 4,Case1,2012-01-30 07:21:00,deviant,-1,-1
1360,Turning & Milling - Machine 4,Case1,2012-01-30 10:58:00,deviant,-1,-1
1361,deviant,Case1,2012-01-30 10:58:01,deviant,0,-1
1362,Turning - Machine 9,Case37,2012-01-30 14:19:00,deviant,-1,-1
1363,Turning & Milling - Machine 8,Case37,2012-01-30 14:46:00,deviant,-1,-1
1364,Turning & Milling - Machine 8,Case37,2012-01-30 18:02:00,deviant,-1,-1
1365,Turning & Milling - Machine 8,Case37,2012-01-31 06:45:00,deviant,-1,-1
1366,Turning & Milling - Machine 8,Case37,2012-01-31 18:00:00,deviant,-1,-1
1367,Turning & Milling - Machine 8,Case37,2012-01-02 16:39:00,deviant,-1,-1
1368,Turning & Milling - Machine 8,Case37,2012-01-02 17:57:00,deviant,-1,-1
1369,Turning & Milling - Machine 8,Case37,2012-02-02 03:48:00,deviant,-1,-1
1370,Flat Grinding - Machine 11,Case37,2012-03-02 10:00:00,deviant,-1,-1
1371,Turning & Milling Q.C.,Case37,2012-06-02 07:42:00,deviant,-1,-1
1372,Round Grinding - Machine 3,Case37,2012-12-02 05:00:00,deviant,-1,-1
1373,Lapping - Machine 1,Case37,2012-12-02 15:26:00,deviant,-1,-1
1374,Round Grinding - Machine 3,Case37,2012-12-02 22:30:00,deviant,-1,-1
1375,Round Grinding - Machine 3,Case37,2012-12-02 23:30:00,deviant,-1,-1
1376,Round Grinding - Machine 3,Case37,2012-02-13 09:08:00,deviant,-1,-1
1377,deviant,Case37,2012-02-13 09:08:01,deviant,0,-1
1378,Turning Q.C.,Case234,2012-01-30 15:19:00,deviant,-1,-1
1379,deviant,Case234,2012-01-30 15:19:01,deviant,0,-1
1380,other,Case218,2012-01-30 15:58:00,regular,-1,-1
1381,other,Case218,2012-01-31 06:51:00,regular,-1,-1
1382,other,Case218,2012-01-02 06:55:00,regular,-1,-1
1383,other,Case218,2012-01-02 15:00:00,regular,-1,-1
1384,Final Inspection Q.C.,Case218,2012-02-02 11:36:00,regular,-1,-1
1385,Packing,Case218,2012-06-02 01:00:00,regular,-1,-1
1386,Laser Marking - Machine 7,Case218,2012-06-02 12:47:00,regular,-1,-1
1387,Final Inspection Q.C.,Case218,2012-06-02 12:50:00,regular,-1,-1
1388,regular,Case218,2012-06-02 12:50:01,regular,0,-1
1389,Turning - Machine 9,Case9,2012-01-30 15:59:00,regular,-1,-1
1390,Turning - Machine 9,Case9,2012-01-30 17:34:00,regular,-1,-1
1391,Turning - Machine 9,Case9,2012-01-30 21:03:00,regular,-1,-1
1392,Turning Q.C.,Case9,2012-01-02 07:30:00,regular,-1,-1
1393,Lapping - Machine 1,Case9,2012-01-02 11:18:00,regular,-1,-1
1394,Lapping - Machine 1,Case9,2012-02-14 17:18:00,regular,-1,-1
1395,Round Grinding - Manual,Case9,2012-02-16 08:09:00,regular,-1,-1
1396,Round Grinding - Manual,Case9,2012-02-16 11:11:00,regular,-1,-1
1397,Laser Marking - Machine 7,Case9,2012-02-16 11:30:00,regular,-1,-1
1398,Final Inspection Q.C.,Case9,2012-02-19 15:00:00,regular,-1,-1
1399,Final Inspection Q.C.,Case9,2012-02-20 09:08:00,regular,-1,-1
1400,Packing,Case9,2012-02-21 01:00:00,regular,-1,-1
1401,regular,Case9,2012-02-21 01:00:01,regular,0,-1
1402,Turning & Milling - Machine 5,Case19,2012-01-30 16:10:00,deviant,-1,-1
1403,Turning & Milling Q.C.,Case19,2012-01-30 18:05:00,deviant,-1,-1
1404,Turning & Milling - Machine 4,Case19,2012-01-31 06:40:00,deviant,-1,-1
1405,Turning & Milling Q.C.,Case19,2012-01-31 16:10:00,deviant,-1,-1
1406,Laser Marking - Machine 7,Case19,2012-01-02 09:19:00,deviant,-1,-1
1407,Lapping - Machine 1,Case19,2012-02-20 01:15:00,deviant,-1,-1
1408,Lapping - Machine 1,Case19,2012-02-20 15:59:00,deviant,-1,-1
1409,Round Grinding - Machine 3,Case19,2012-02-21 13:00:00,deviant,-1,-1
1410,Round Grinding - Machine 3,Case19,2012-02-21 20:10:00,deviant,-1,-1
1411,Round Grinding - Machine 3,Case19,2012-02-22 03:45:00,deviant,-1,-1
1412,other,Case19,2012-02-22 19:04:00,deviant,-1,-1
1413,Packing,Case19,2012-02-23 01:00:00,deviant,-1,-1
1414,Packing,Case19,2012-02-23 01:00:00,deviant,-1,-1
1415,deviant,Case19,2012-02-23 01:00:01,deviant,0,-1
1416,Turning - Machine 9,Case40,2012-01-30 23:41:00,regular,-1,-1
1417,Turning - Machine 9,Case40,2012-01-31 09:34:00,regular,-1,-1
1418,Turning - Machine 9,Case40,2012-01-31 16:39:00,regular,-1,-1
1419,Turning - Machine 9,Case40,2012-01-31 17:28:00,regular,-1,-1
1420,Turning - Machine 9,Case40,2012-01-31 23:37:00,regular,-1,-1
1421,Turning - Machine 9,Case40,2012-01-02 06:43:00,regular,-1,-1
1422,Turning Q.C.,Case40,2012-01-02 07:23:00,regular,-1,-1
1423,Flat Grinding - Machine 11,Case40,2012-07-02 17:45:00,regular,-1,-1
1424,Laser Marking - Machine 7,Case40,2012-08-02 10:21:00,regular,-1,-1
1425,Packing,Case40,2012-02-14 01:00:00,regular,-1,-1
1426,Final Inspection Q.C.,Case40,2012-02-14 11:53:00,regular,-1,-1
1427,regular,Case40,2012-02-14 11:53:01,regular,0,-1
1428,Packing,Case74,2012-01-31 01:00:00,regular,-1,-1
1429,Final Inspection Q.C.,Case74,2012-01-31 08:40:00,regular,-1,-1
1430,Final Inspection Q.C.,Case74,2012-01-31 16:26:00,regular,-1,-1
1431,regular,Case74,2012-01-31 16:26:01,regular,0,-1
1432,Round Grinding - Q.C.,Case175,2012-01-31 07:30:00,deviant,-1,-1
1433,deviant,Case175,2012-01-31 07:30:01,deviant,0,-1
1434,Turning & Milling Q.C.,Case195,2012-01-31 15:05:00,regular,-1,-1
1435,Flat Grinding - Machine 11,Case195,2012-05-02 01:15:00,regular,-1,-1
1436,Lapping - Machine 1,Case195,2012-05-02 11:18:00,regular,-1,-1
1437,Lapping - Machine 1,Case195,2012-05-02 16:38:00,regular,-1,-1
1438,Flat Grinding - Machine 11,Case195,2012-05-02 17:43:00,regular,-1,-1
1439,Flat Grinding - Machine 11,Case195,2012-06-02 08:37:00,regular,-1,-1
1440,Round Grinding - Machine 2,Case195,2012-09-02 23:50:00,regular,-1,-1
1441,Round Grinding - Machine 2,Case195,2012-10-02 09:52:00,regular,-1,-1
1442,Round Grinding - Machine 2,Case195,2012-10-02 12:44:00,regular,-1,-1
1443,Round Grinding - Machine 2,Case195,2012-12-02 06:53:00,regular,-1,-1
1444,Round Grinding - Machine 2,Case195,2012-12-02 15:51:00,regular,-1,-1
1445,Round Grinding - Q.C.,Case195,2012-12-02 17:40:00,regular,-1,-1
1446,Packing,Case195,2012-02-15 01:00:00,regular,-1,-1
1447,Final Inspection Q.C.,Case195,2012-02-15 14:05:00,regular,-1,-1
1448,regular,Case195,2012-02-15 14:05:01,regular,0,-1
1449,Turning & Milling - Machine 9,Case77,2012-01-31 16:01:00,deviant,-1,-1
1450,Turning & Milling - Machine 9,Case77,2012-01-02 16:04:00,deviant,-1,-1
1451,Turning & Milling - Machine 9,Case77,2012-01-02 23:42:00,deviant,-1,-1
1452,Turning & Milling - Machine 9,Case77,2012-02-02 23:40:00,deviant,-1,-1
1453,Turning & Milling - Machine 9,Case77,2012-05-02 06:38:00,deviant,-1,-1
1454,deviant,Case77,2012-05-02 06:38:01,deviant,0,-1
1455,Turning & Milling - Machine 4,Case48,2012-01-31 16:08:00,deviant,-1,-1
1456,Turning & Milling - Machine 4,Case48,2012-01-31 23:55:00,deviant,-1,-1
1457,Turning & Milling - Machine 4,Case48,2012-01-02 06:43:00,deviant,-1,-1
1458,Turning & Milling Q.C.,Case48,2012-01-02 08:40:00,deviant,-1,-1
1459,Turning & Milling - Machine 4,Case48,2012-01-02 11:28:00,deviant,-1,-1
1460,deviant,Case48,2012-01-02 11:28:01,deviant,0,-1
1461,Turning & Milling - Machine 6,Case240,2012-01-02 07:00:00,deviant,-1,-1
1462,Turning & Milling - Machine 6,Case240,2012-01-02 15:01:00,deviant,-1,-1
1463,Turning & Milling - Machine 6,Case240,2012-01-02 19:54:00,deviant,-1,-1
1464,Turning & Milling - Machine 6,Case240,2012-02-02 06:47:00,deviant,-1,-1
1465,Turning & Milling - Machine 6,Case240,2012-02-02 15:46:00,deviant,-1,-1
1466,Turning & Milling - Machine 6,Case240,2012-02-02 19:45:00,deviant,-1,-1
1467,Flat Grinding - Machine 11,Case240,2012-06-02 01:15:00,deviant,-1,-1
1468,Turning & Milling Q.C.,Case240,2012-06-02 15:22:00,deviant,-1,-1
1469,Laser Marking - Machine 7,Case240,2012-06-02 16:03:00,deviant,-1,-1
1470,Flat Grinding - Machine 11,Case240,2012-06-02 17:06:00,deviant,-1,-1
1471,Packing,Case240,2012-07-02 01:00:00,deviant,-1,-1
1472,Turning & Milling - Machine 6,Case240,2012-07-02 09:17:00,deviant,-1,-1
1473,Lapping - Machine 1,Case240,2012-07-02 09:59:00,deviant,-1,-1
1474,Final Inspection Q.C.,Case240,2012-07-02 13:40:00,deviant,-1,-1
1475,deviant,Case240,2012-07-02 13:40:01,deviant,0,-1
1476,Turning & Milling - Machine 4,Case38,2012-01-02 16:02:00,deviant,-1,-1
1477,Turning & Milling - Machine 5,Case38,2012-01-02 16:43:00,deviant,-1,-1
1478,Turning & Milling - Machine 4,Case38,2012-01-02 21:18:00,deviant,-1,-1
1479,Turning & Milling - Machine 4,Case38,2012-01-02 22:56:00,deviant,-1,-1
1480,Turning & Milling - Machine 4,Case38,2012-01-02 23:38:00,deviant,-1,-1
1481,Turning & Milling - Machine 4,Case38,2012-02-02 06:44:00,deviant,-1,-1
1482,Turning & Milling - Machine 4,Case38,2012-02-02 09:13:00,deviant,-1,-1
1483,Turning & Milling - Machine 5,Case38,2012-02-02 09:23:00,deviant,-1,-1
1484,Turning & Milling - Machine 4,Case38,2012-02-02 16:08:00,deviant,-1,-1
1485,Turning & Milling - Machine 5,Case38,2012-02-02 19:44:00,deviant,-1,-1
1486,Turning & Milling - Machine 4,Case38,2012-03-02 00:06:00,deviant,-1,-1
1487,Turning & Milling Q.C.,Case38,2012-05-02 11:29:00,deviant,-1,-1
1488,Laser Marking - Machine 7,Case38,2012-06-02 09:39:00,deviant,-1,-1
1489,Lapping - Machine 1,Case38,2012-04-03 01:15:00,deviant,-1,-1
1490,Lapping - Machine 1,Case38,2012-04-03 16:56:00,deviant,-1,-1
1491,Round Grinding - Machine 3,Case38,2012-04-03 17:56:00,deviant,-1,-1
1492,Round Grinding - Machine 3,Case38,2012-05-03 07:11:00,deviant,-1,-1
1493,Round Grinding - Machine 3,Case38,2012-05-03 15:45:00,deviant,-1,-1
1494,Final Inspection Q.C.,Case38,2012-09-03 12:03:00,deviant,-1,-1
1495,deviant,Case38,2012-09-03 12:03:01,deviant,0,-1
1496,Turning & Milling - Machine 6,Case28,2012-01-02 23:39:00,deviant,-1,-1
1497,Turning & Milling - Machine 6,Case28,2012-03-02 06:45:00,deviant,-1,-1
1498,Turning & Milling Q.C.,Case28,2012-03-02 09:06:00,deviant,-1,-1
1499,Turning & Milling - Machine 6,Case28,2012-03-02 12:50:00,deviant,-1,-1
1500,Turning & Milling Q.C.,Case28,2012-05-02 07:16:00,deviant,-1,-1
1501,Turning & Milling - Machine 6,Case28,2012-10-02 00:13:00,deviant,-1,-1
1502,Turning & Milling - Machine 6,Case28,2012-10-02 06:34:00,deviant,-1,-1
1503,Turning & Milling Q.C.,Case28,2012-10-02 07:47:00,deviant,-1,-1
1504,Turning & Milling - Machine 6,Case28,2012-10-02 12:29:00,deviant,-1,-1
1505,Turning & Milling - Machine 6,Case28,2012-11-02 11:31:00,deviant,-1,-1
1506,Turning & Milling - Machine 6,Case28,2012-11-02 21:59:00,deviant,-1,-1
1507,Turning & Milling - Machine 6,Case28,2012-12-02 00:11:00,deviant,-1,-1
1508,Turning & Milling - Machine 6,Case28,2012-12-02 06:37:00,deviant,-1,-1
1509,Turning & Milling - Machine 6,Case28,2012-12-02 08:00:00,deviant,-1,-1
1510,Turning & Milling Q.C.,Case28,2012-12-02 09:49:00,deviant,-1,-1
1511,Turning & Milling Q.C.,Case28,2012-02-14 07:22:00,deviant,-1,-1
1512,deviant,Case28,2012-02-14 07:22:01,deviant,0,-1
1513,Turning & Milling - Machine 8,Case75,2012-02-02 10:20:00,deviant,-1,-1
1514,Turning & Milling - Machine 8,Case75,2012-02-02 16:00:00,deviant,-1,-1
1515,Turning & Milling - Machine 8,Case75,2012-02-02 19:38:00,deviant,-1,-1
1516,Turning & Milling - Machine 8,Case75,2012-03-02 00:00:00,deviant,-1,-1
1517,Turning & Milling - Machine 8,Case75,2012-03-02 10:30:00,deviant,-1,-1
1518,Turning & Milling - Machine 8,Case75,2012-03-02 11:30:00,deviant,-1,-1
1519,Turning & Milling Q.C.,Case75,2012-05-02 12:50:00,deviant,-1,-1
1520,Laser Marking - Machine 7,Case75,2012-02-16 11:52:00,deviant,-1,-1
1521,Lapping - Machine 1,Case75,2012-02-16 14:53:00,deviant,-1,-1
1522,Round Grinding - Machine 12,Case75,2012-02-17 08:30:00,deviant,-1,-1
1523,Round Grinding - Machine 12,Case75,2012-02-17 12:30:00,deviant,-1,-1
1524,Round Grinding - Machine 12,Case75,2012-02-19 12:00:00,deviant,-1,-1
1525,Packing,Case75,2012-02-21 01:00:00,deviant,-1,-1
1526,deviant,Case75,2012-02-21 01:00:01,deviant,0,-1
1527,Turning & Milling - Machine 5,Case67,2012-02-02 22:53:00,regular,-1,-1
1528,Turning & Milling - Machine 5,Case67,2012-02-02 23:39:00,regular,-1,-1
1529,Turning & Milling - Machine 4,Case67,2012-03-02 07:00:00,regular,-1,-1
1530,Turning & Milling - Machine 5,Case67,2012-03-02 07:02:00,regular,-1,-1
1531,Turning & Milling - Machine 5,Case67,2012-03-02 12:50:00,regular,-1,-1
1532,Turning & Milling - Machine 5,Case67,2012-03-02 20:30:00,regular,-1,-1
1533,Turning & Milling - Machine 4,Case67,2012-05-02 06:38:00,regular,-1,-1
1534,Turning & Milling Q.C.,Case67,2012-05-02 08:40:00,regular,-1,-1
1535,Turning & Milling - Machine 4,Case67,2012-05-02 15:52:00,regular,-1,-1
1536,Turning & Milling - Machine 4,Case67,2012-05-02 23:53:00,regular,-1,-1
1537,Turning & Milling - Machine 4,Case67,2012-06-02 03:41:00,regular,-1,-1
1538,Turning & Milling - Machine 4,Case67,2012-06-02 06:36:00,regular,-1,-1
1539,Turning & Milling - Machine 4,Case67,2012-06-02 11:49:00,regular,-1,-1
1540,Turning & Milling - Machine 4,Case67,2012-06-02 15:59:00,regular,-1,-1
1541,Turning & Milling - Machine 4,Case67,2012-06-02 20:16:00,regular,-1,-1
1542,Turning & Milling - Machine 4,Case67,2012-07-02 02:27:00,regular,-1,-1
1543,Turning & Milling Q.C.,Case67,2012-07-02 12:10:00,regular,-1,-1
1544,Laser Marking - Machine 7,Case67,2012-08-02 09:33:00,regular,-1,-1
1545,Laser Marking - Machine 7,Case67,2012-08-02 13:39:00,regular,-1,-1
1546,Lapping - Machine 1,Case67,2012-03-27 01:15:00,regular,-1,-1
1547,other,Case67,2012-03-27 13:25:00,regular,-1,-1
1548,other,Case67,2012-03-27 13:26:00,regular,-1,-1
1549,Lapping - Machine 1,Case67,2012-03-27 16:05:00,regular,-1,-1
1550,regular,Case67,2012-03-27 16:05:01,regular,0,-1
1551,Turning & Milling - Machine 8,Case6,2012-06-02 06:30:00,deviant,-1,-1
1552,Turning & Milling - Machine 8,Case6,2012-06-02 06:36:00,deviant,-1,-1
1553,Turning & Milling - Machine 8,Case6,2012-07-02 15:43:00,deviant,-1,-1
1554,Turning & Milling - Machine 8,Case6,2012-07-02 18:52:00,deviant,-1,-1
1555,Turning & Milling - Machine 8,Case6,2012-08-02 03:38:00,deviant,-1,-1
1556,Turning & Milling - Machine 8,Case6,2012-08-02 06:44:00,deviant,-1,-1
1557,Turning & Milling Q.C.,Case6,2012-08-02 07:06:00,deviant,-1,-1
1558,Turning & Milling Q.C.,Case6,2012-08-02 14:44:00,deviant,-1,-1
1559,Turning & Milling - Machine 8,Case6,2012-08-02 18:03:00,deviant,-1,-1
1560,Turning & Milling - Machine 8,Case6,2012-09-02 00:37:00,deviant,-1,-1
1561,Flat Grinding - Machine 11,Case6,2012-09-02 01:15:00,deviant,-1,-1
1562,Turning & Milling Q.C.,Case6,2012-09-02 07:23:00,deviant,-1,-1
1563,Flat Grinding - Machine 11,Case6,2012-10-02 09:16:00,deviant,-1,-1
1564,Laser Marking - Machine 7,Case6,2012-12-02 10:26:00,deviant,-1,-1
1565,Final Inspection Q.C.,Case6,2012-02-13 16:41:00,deviant,-1,-1
1566,Packing,Case6,2012-02-14 01:00:00,deviant,-1,-1
1567,Packing,Case6,2012-02-14 01:00:00,deviant,-1,-1
1568,deviant,Case6,2012-02-14 01:00:01,deviant,0,-1
1569,Turning & Milling - Machine 8,Case72,2012-06-02 17:22:00,regular,-1,-1
1570,Turning & Milling - Machine 8,Case72,2012-06-02 18:09:00,regular,-1,-1
1571,Turning & Milling Q.C.,Case72,2012-07-02 09:50:00,regular,-1,-1
1572,Flat Grinding - Machine 11,Case72,2012-12-02 01:15:00,regular,-1,-1
1573,Flat Grinding - Machine 11,Case72,2012-12-02 10:47:00,regular,-1,-1
1574,Laser Marking - Machine 7,Case72,2012-12-02 14:13:00,regular,-1,-1
1575,Flat Grinding - Machine 11,Case72,2012-12-02 15:27:00,regular,-1,-1
1576,Packing,Case72,2012-02-14 01:00:00,regular,-1,-1
1577,Packing,Case72,2012-02-14 01:00:00,regular,-1,-1
1578,Final Inspection Q.C.,Case72,2012-02-14 12:39:00,regular,-1,-1
1579,regular,Case72,2012-02-14 12:39:01,regular,0,-1
1580,Turning & Milling - Machine 6,Case262,2012-06-02 23:37:00,deviant,-1,-1
1581,Turning & Milling - Machine 6,Case262,2012-07-02 01:00:00,deviant,-1,-1
1582,Turning & Milling - Machine 6,Case262,2012-07-02 06:30:00,deviant,-1,-1
1583,Turning & Milling Q.C.,Case262,2012-07-02 08:18:00,deviant,-1,-1
1584,deviant,Case262,2012-07-02 08:18:01,deviant,0,-1
1585,Turning & Milling - Machine 8,Case261,2012-07-02 02:05:00,regular,-1,-1
1586,Turning & Milling - Machine 8,Case261,2012-07-02 06:43:00,regular,-1,-1
1587,Turning & Milling Q.C.,Case261,2012-07-02 07:14:00,regular,-1,-1
1588,Turning & Milling - Machine 8,Case261,2012-07-02 12:39:00,regular,-1,-1
1589,Turning & Milling Q.C.,Case261,2012-07-02 13:41:00,regular,-1,-1
1590,Flat Grinding - Machine 11,Case261,2012-08-02 01:15:00,regular,-1,-1
1591,Laser Marking - Machine 7,Case261,2012-08-02 10:59:00,regular,-1,-1
1592,Flat Grinding - Machine 11,Case261,2012-08-02 13:58:00,regular,-1,-1
1593,Packing,Case261,2012-02-14 01:00:00,regular,-1,-1
1594,Final Inspection Q.C.,Case261,2012-02-14 08:11:00,regular,-1,-1
1595,regular,Case261,2012-02-14 08:11:01,regular,0,-1
1596,Turning & Milling - Machine 4,Case31,2012-07-02 10:03:00,deviant,-1,-1
1597,Turning & Milling - Machine 4,Case31,2012-07-02 14:15:00,deviant,-1,-1
1598,Turning & Milling - Machine 4,Case31,2012-07-02 15:48:00,deviant,-1,-1
1599,Turning & Milling - Machine 4,Case31,2012-08-02 05:12:00,deviant,-1,-1
1600,deviant,Case31,2012-08-02 05:12:01,deviant,0,-1
1601,Turning & Milling - Machine 4,Case63,2012-08-02 06:32:00,deviant,-1,-1
1602,Turning & Milling - Machine 4,Case63,2012-09-02 05:08:00,deviant,-1,-1
1603,Turning & Milling Q.C.,Case63,2012-10-02 11:00:00,deviant,-1,-1
1604,Turning & Milling - Machine 4,Case63,2012-10-02 12:33:00,deviant,-1,-1
1605,Turning & Milling - Machine 4,Case63,2012-11-02 19:00:00,deviant,-1,-1
1606,Turning & Milling - Machine 4,Case63,2012-12-02 06:38:00,deviant,-1,-1
1607,Turning & Milling - Machine 4,Case63,2012-12-02 10:00:00,deviant,-1,-1
1608,Turning & Milling - Machine 4,Case63,2012-12-02 10:45:00,deviant,-1,-1
1609,deviant,Case63,2012-12-02 10:45:01,deviant,0,-1
1610,Turning & Milling - Machine 4,Case73,2012-08-02 07:04:00,deviant,-1,-1
1611,Turning & Milling - Machine 4,Case73,2012-08-02 16:34:00,deviant,-1,-1
1612,Turning & Milling - Machine 4,Case73,2012-08-02 23:45:00,deviant,-1,-1
1613,Turning & Milling - Machine 4,Case73,2012-09-02 02:46:00,deviant,-1,-1
1614,Turning & Milling - Machine 4,Case73,2012-09-02 09:09:00,deviant,-1,-1
1615,Turning & Milling - Machine 4,Case73,2012-09-02 10:26:00,deviant,-1,-1
1616,Turning & Milling Q.C.,Case73,2012-09-02 11:55:00,deviant,-1,-1
1617,Turning & Milling - Machine 4,Case73,2012-09-02 16:05:00,deviant,-1,-1
1618,Turning & Milling - Machine 4,Case73,2012-09-02 21:36:00,deviant,-1,-1
1619,Turning & Milling - Machine 4,Case73,2012-09-02 22:43:00,deviant,-1,-1
1620,deviant,Case73,2012-09-02 22:43:01,deviant,0,-1
1621,Turning & Milling - Machine 6,Case242,2012-08-02 14:19:00,deviant,-1,-1
1622,Turning & Milling - Machine 6,Case242,2012-08-02 15:50:00,deviant,-1,-1
1623,Turning & Milling - Machine 6,Case242,2012-08-02 20:12:00,deviant,-1,-1
1624,Turning & Milling - Machine 6,Case242,2012-09-02 02:46:00,deviant,-1,-1
1625,Turning & Milling - Machine 6,Case242,2012-09-02 15:41:00,deviant,-1,-1
1626,deviant,Case242,2012-09-02 15:41:01,deviant,0,-1
1627,Turning & Milling - Machine 8,Case52,2012-09-02 06:36:00,regular,-1,-1
1628,Turning & Milling - Machine 8,Case52,2012-02-21 15:38:00,regular,-1,-1
1629,Turning & Milling - Machine 8,Case52,2012-02-21 17:11:00,regular,-1,-1
1630,Turning & Milling - Machine 8,Case52,2012-02-21 17:58:00,regular,-1,-1
1631,Turning & Milling - Machine 8,Case52,2012-02-22 09:19:00,regular,-1,-1
1632,Turning & Milling - Machine 8,Case52,2012-02-22 09:42:00,regular,-1,-1
1633,Turning & Milling - Machine 8,Case52,2012-02-22 18:02:00,regular,-1,-1
1634,Turning & Milling - Machine 8,Case52,2012-02-23 10:43:00,regular,-1,-1
1635,Turning & Milling Q.C.,Case52,2012-02-24 11:46:00,regular,-1,-1
1636,Flat Grinding - Machine 11,Case52,2012-02-24 12:08:00,regular,-1,-1
1637,Laser Marking - Machine 7,Case52,2012-02-26 06:52:00,regular,-1,-1
1638,Laser Marking - Machine 7,Case52,2012-02-26 11:21:00,regular,-1,-1
1639,Final Inspection Q.C.,Case52,2012-02-26 18:01:00,regular,-1,-1
1640,Final Inspection Q.C.,Case52,2012-02-27 14:15:00,regular,-1,-1
1641,Packing,Case52,2012-02-28 01:00:00,regular,-1,-1
1642,Packing,Case52,2012-02-29 01:00:00,regular,-1,-1
1643,regular,Case52,2012-02-29 01:00:01,regular,0,-1
1644,Round Grinding - Manual,Case58,2012-09-02 11:16:00,regular,-1,-1
1645,Round Grinding - Manual,Case58,2012-09-02 13:37:00,regular,-1,-1
1646,Round Grinding - Manual,Case58,2012-09-02 18:14:00,regular,-1,-1
1647,Round Grinding - Manual,Case58,2012-12-02 06:12:00,regular,-1,-1
1648,Final Inspection Q.C.,Case58,2012-02-19 15:11:00,regular,-1,-1
1649,Laser Marking - Machine 7,Case58,2012-02-19 16:24:00,regular,-1,-1
1650,Packing,Case58,2012-02-20 01:00:00,regular,-1,-1
1651,regular,Case58,2012-02-20 01:00:01,regular,0,-1
1652,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-09-02 17:48:00,deviant,-1,-1
1653,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-09-02 21:22:00,deviant,-1,-1
1654,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-10-02 06:44:00,deviant,-1,-1
1655,Turning & Milling Q.C.,Case55,2012-10-02 07:30:00,deviant,-1,-1
1656,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-10-02 12:53:00,deviant,-1,-1
1657,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-12-02 06:37:00,deviant,-1,-1
1658,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-12-02 07:27:00,deviant,-1,-1
1659,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-12-02 15:59:00,deviant,-1,-1
1660,Turn & Mill. & Screw Assem - Machine 10,Case55,2012-12-02 22:44:00,deviant,-1,-1
1661,Turning & Milling Q.C.,Case55,2012-02-19 10:30:00,deviant,-1,-1
1662,Laser Marking - Machine 7,Case55,2012-02-20 10:38:00,deviant,-1,-1
1663,Flat Grinding - Machine 11,Case55,2012-02-21 01:15:00,deviant,-1,-1
1664,Flat Grinding - Machine 11,Case55,2012-02-21 12:13:00,deviant,-1,-1
1665,Lapping - Machine 1,Case55,2012-02-22 01:15:00,deviant,-1,-1
1666,Lapping - Machine 1,Case55,2012-02-22 10:37:00,deviant,-1,-1
1667,Final Inspection Q.C.,Case55,2012-02-23 11:21:00,deviant,-1,-1
1668,Packing,Case55,2012-02-24 01:00:00,deviant,-1,-1
1669,deviant,Case55,2012-02-24 01:00:01,deviant,0,-1
1670,Turning & Milling - Machine 4,Case87,2012-12-02 17:55:00,deviant,-1,-1
1671,Turning & Milling - Machine 4,Case87,2012-02-13 01:06:00,deviant,-1,-1
1672,Turning & Milling - Machine 4,Case87,2012-02-13 06:52:00,deviant,-1,-1
1673,deviant,Case87,2012-02-13 06:52:01,deviant,0,-1
1674,Turning & Milling - Machine 6,Case92,2012-02-13 06:43:00,deviant,-1,-1
1675,Turning & Milling - Machine 6,Case92,2012-02-13 23:40:00,deviant,-1,-1
1676,Turning & Milling - Machine 6,Case92,2012-02-14 00:46:00,deviant,-1,-1
1677,deviant,Case92,2012-02-14 00:46:01,deviant,0,-1
1678,Turning & Milling - Machine 10,Case39,2012-02-13 15:22:00,regular,-1,-1
1679,Turning & Milling Q.C.,Case39,2012-02-14 10:13:00,regular,-1,-1
1680,Turning & Milling - Machine 10,Case39,2012-02-14 11:01:00,regular,-1,-1
1681,Turning & Milling - Machine 10,Case39,2012-02-14 14:10:00,regular,-1,-1
1682,Turning & Milling Q.C.,Case39,2012-02-14 14:10:00,regular,-1,-1
1683,Turning & Milling - Machine 10,Case39,2012-02-14 15:53:00,regular,-1,-1
1684,Turning & Milling - Machine 10,Case39,2012-02-14 21:23:00,regular,-1,-1
1685,Turning & Milling - Machine 10,Case39,2012-02-15 08:12:00,regular,-1,-1
1686,Turning & Milling Q.C.,Case39,2012-02-15 12:50:00,regular,-1,-1
1687,Turning & Milling - Machine 10,Case39,2012-02-15 15:23:00,regular,-1,-1
1688,Turning & Milling Q.C.,Case39,2012-02-16 10:29:00,regular,-1,-1
1689,Laser Marking - Machine 7,Case39,2012-02-16 11:26:00,regular,-1,-1
1690,Round Grinding - Q.C.,Case39,2012-02-19 16:07:00,regular,-1,-1
1691,regular,Case39,2012-02-19 16:07:01,regular,0,-1
1692,Turning & Milling - Machine 6,Case209,2012-02-14 06:40:00,regular,-1,-1
1693,Turning & Milling - Machine 6,Case209,2012-02-14 11:41:00,regular,-1,-1
