Part_Desc_,Rework,Work_Order_Qty,Case ID,label,Activity,Resource,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,Complete Timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Ballnut,missing,12,Case252,regular,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,2,0,13,24/01/2012 07:17,437,1,1,7,0,0,1,33
Ballnut,missing,12,Case252,regular,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,0,0,137,24/01/2012 09:35,575,1,1,9,138,138,2,33
Ballnut,missing,12,Case252,regular,Turning & Milling - Machine 6,ID4618,D,Machine 6 - Turning & Milling,0,0,148,24/01/2012 09:48,588,1,1,9,13,151,3,33
Ballnut,missing,12,Case252,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,27,25/01/2012 07:17,437,1,2,7,1289,1440,4,34
Ballnut,missing,12,Case252,regular,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,10,0,413,26/01/2012 13:55,835,1,3,13,1838,3278,5,33
Ballnut,missing,12,Case252,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,12,0,2,26/01/2012 15:20,920,1,3,15,85,3363,6,33
Ballnut,missing,12,Case252,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,12,0,20,27/01/2012 08:20,500,1,4,8,1020,4383,7,33
Ballnut,missing,12,Case252,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,12,0,100,27/01/2012 10:00,600,1,4,10,100,4483,8,33
Ballnut,missing,12,Case252,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,37,27/01/2012 12:57,777,1,4,12,177,4660,9,32
Ballnut,missing,12,Case252,regular,Final Inspection Q.C.,ID4493,D,Quality Check 1,12,0,1,29/01/2012 07:22,442,1,6,7,2545,7205,10,32
Ballnut,missing,12,Case252,regular,Packing,ID4820,D,Packing,12,0,60,30/01/2012 01:00,60,1,0,1,1058,8263,11,29
Spur Gear,missing,20,Case272,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,0,0,302,24/01/2012 12:30,750,1,1,12,0,0,1,33
Spur Gear,missing,20,Case272,deviant,Turning & Milling - Machine 9,ID4641,S,Machine 9 - Turning & Milling,1,0,148,24/01/2012 23:26,1406,1,1,23,656,656,2,34
Spur Gear,missing,20,Case272,deviant,Turning & Milling - Machine 9,ID4641,D,Machine 9 - Turning & Milling,16,0,420,25/01/2012 06:27,387,1,2,6,421,1077,3,34
Spur Gear,missing,20,Case272,deviant,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,3,0,20,25/01/2012 07:29,449,1,2,7,62,1139,4,33
Housing,missing,400,Case32,deviant,Turning & Milling - Machine 5,ID4794,S,Machine 5 - Turning & Milling,0,0,233,24/01/2012 15:45,945,1,1,15,0,0,1,34
Housing,missing,400,Case32,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,0,0,519,25/01/2012 18:00,1080,1,2,18,1575,1575,2,33
Housing,missing,400,Case32,deviant,Turning & Milling - Machine 5,ID4529,S,Machine 5 - Turning & Milling,0,0,646,26/01/2012 06:44,404,1,3,6,764,2339,3,33
Housing,missing,400,Case32,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,3,0,532,26/01/2012 16:16,976,1,3,16,572,2911,4,33
Housing,missing,400,Case32,deviant,Turning & Milling - Machine 5,ID4167,S,Machine 5 - Turning & Milling,1,0,425,26/01/2012 23:45,1425,1,3,23,449,3360,5,33
Housing,missing,400,Case32,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,0,0,121,27/01/2012 10:02,602,1,4,10,617,3977,6,33
Housing,missing,400,Case32,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,5,0,366,27/01/2012 12:55,775,1,4,12,173,4150,7,32
Housing,missing,400,Case32,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,0,0,347,27/01/2012 18:00,1080,1,4,18,305,4455,8,32
Housing,missing,400,Case32,deviant,Turning & Milling - Machine 5,ID4794,D,Machine 5 - Turning & Milling,30,0,601,28/01/2012 22:11,1331,1,5,22,1691,6146,9,32
Housing,missing,400,Case32,deviant,Turning & Milling - Machine 5,ID4794,D,Machine 5 - Turning & Milling,20,0,1072,29/01/2012 06:52,412,1,6,6,521,6667,10,32
Spur Gear,missing,20,Case41,regular,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1,0,225,25/01/2012 11:15,675,1,2,11,0,0,1,33
Spur Gear,missing,20,Case41,regular,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,0,0,64,25/01/2012 12:20,740,1,2,12,65,65,2,33
Spur Gear,missing,20,Case41,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,183,25/01/2012 14:20,860,1,2,14,120,185,3,32
Spur Gear,missing,20,Case41,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,9,0,214,25/01/2012 15:55,955,1,2,15,95,280,4,32
Spur Gear,missing,20,Case41,regular,Turning & Milling - Machine 9,ID4641,D,Machine 9 - Turning & Milling,10,0,254,26/01/2012 00:04,4,1,3,0,489,769,5,33
Spur Gear,missing,20,Case41,regular,other,ID0998,D,Machine 11 - Grinding,20,0,30,27/01/2012 10:30,630,1,4,10,2066,2835,6,33
Spur Gear,missing,20,Case41,regular,Turning & Milling Q.C.,ID4493,D,Quality Check 1,20,0,75,29/01/2012 08:35,515,1,6,8,2765,5600,7,32
Spur Gear,missing,20,Case41,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,20,0,20,06/02/2012 10:41,641,2,0,10,11646,17246,8,33
Spur Gear,missing,20,Case41,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,20,0,30,07/02/2012 13:00,780,2,1,13,1579,18825,9,35
Spur Gear,missing,20,Case41,regular,Round Grinding - Machine 3,ID4385,S,Machine 3 - Round Grinding,0,0,187,08/02/2012 10:07,607,2,2,10,1267,20092,10,34
Spur Gear,missing,20,Case41,regular,Round Grinding - Machine 3,ID4385,D,Machine 3 - Round Grinding,20,0,190,08/02/2012 13:17,797,2,2,13,190,20282,11,34
Spur Gear,missing,20,Case41,regular,Packing,ID4820,D,Packing,20,0,60,13/02/2012 01:00,60,2,0,1,6463,26745,12,35
Spur Gear,missing,20,Case41,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,20,0,263,13/02/2012 14:18,858,2,0,14,798,27543,13,33
other,missing,35,Case268,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,1,0,530,25/01/2012 16:48,1008,1,2,16,0,0,1,33
other,missing,35,Case268,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,72,25/01/2012 18:00,1080,1,2,18,72,72,2,33
other,missing,35,Case268,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,60,25/01/2012 18:02,1082,1,2,18,2,74,3,33
other,missing,35,Case268,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,65,26/01/2012 09:20,560,1,3,9,918,992,4,33
other,missing,35,Case268,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,248,26/01/2012 11:34,694,1,3,11,134,1126,5,33
other,missing,35,Case268,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,16,0,266,26/01/2012 16:01,961,1,3,16,267,1393,6,33
other,missing,35,Case268,deviant,Turning & Milling - Machine 8,ID4872,D,Machine 8 - Turning & Milling,11,0,317,26/01/2012 23:35,1415,1,3,23,454,1847,7,33
other,missing,35,Case268,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,34,0,75,29/01/2012 01:15,75,1,6,1,2980,4827,8,33
other,missing,35,Case268,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,7,0,129,29/01/2012 13:40,820,1,6,13,745,5572,9,30
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4641,S,Machine 9 - Turning & Milling,0,0,262,26/01/2012 07:00,420,1,3,7,0,0,1,34
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4132,S,Machine 9 - Turning & Milling,1,0,112,26/01/2012 10:09,609,1,3,10,189,189,2,33
Spur Gear,missing,69,Case12,regular,Turning Q.C.,ID4618,D,Quality Check 1,0,0,46,26/01/2012 11:57,717,1,3,11,108,297,3,33
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4132,D,Machine 9 - Turning & Milling,7,0,509,26/01/2012 20:29,1229,1,3,20,512,809,4,33
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4641,D,Machine 9 - Turning & Milling,14,0,587,27/01/2012 06:18,378,1,4,6,589,1398,5,33
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID3846,D,Machine 9 - Turning & Milling,15,0,347,27/01/2012 12:51,771,1,4,12,393,1791,6,32
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4641,D,Machine 9 - Turning & Milling,13,0,412,29/01/2012 15:58,958,1,6,15,3067,4858,7,30
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID3846,D,Machine 9 - Turning & Milling,14,0,348,29/01/2012 21:59,1319,1,6,21,361,5219,8,32
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID3846,B,Machine 9 - Turning & Milling,0,0,105,29/01/2012 23:45,1425,1,6,23,106,5325,9,32
Spur Gear,missing,69,Case12,regular,Turning - Machine 9,ID4641,D,Machine 9 - Turning & Milling,5,0,164,30/01/2012 09:41,581,1,0,9,596,5921,10,30
Spur Gear,missing,69,Case12,regular,Turning Q.C.,ID4618,D,Quality Check 1,69,0,75,30/01/2012 11:44,704,1,0,11,123,6044,11,28
Spur Gear,missing,69,Case12,regular,Turning & Milling - Machine 9,ID0937,D,Machine 9 - Turning & Milling,69,0,75,05/02/2012 01:15,75,2,6,1,8011,14055,12,34
Spur Gear,missing,69,Case12,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,69,0,120,05/02/2012 16:00,960,2,6,16,885,14940,13,32
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0,0,75,06/02/2012 01:15,75,2,0,1,555,15495,14,32
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,30,0,167,06/02/2012 12:40,760,2,0,12,685,16180,15,33
Spur Gear,missing,69,Case12,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,25,0,60,06/02/2012 13:47,827,2,0,13,67,16247,16,32
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0,0,75,07/02/2012 01:15,75,2,1,1,0,16935,17,34
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0,0,75,07/02/2012 01:15,75,2,1,1,688,16935,18,34
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,9,0,1,07/02/2012 13:52,832,2,1,13,757,17692,19,34
Spur Gear,missing,69,Case12,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,30,0,111,07/02/2012 15:43,943,2,1,15,111,17803,20,34
Spur Gear,missing,69,Case12,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,143,07/02/2012 16:05,965,2,1,16,22,17825,21,34
Spur Gear,missing,69,Case12,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,44,0,170,07/02/2012 16:38,998,2,1,16,33,17858,22,34
Spur Gear,missing,69,Case12,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,120,13/02/2012 17:50,1070,2,0,17,8712,26570,23,34
Spur Gear,missing,69,Case12,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,103,14/02/2012 12:39,759,2,1,12,1129,27699,24,28
Spur Gear,missing,69,Case12,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,69,0,1,16/02/2012 15:33,933,2,3,15,3054,30753,25,30
Spur Gear,missing,69,Case12,regular,Packing,ID4820,D,Packing,69,0,60,17/02/2012 01:00,60,2,4,1,567,31320,26,28
Ballnut,missing,10,Case46,regular,Turning & Milling - Machine 6,ID4429,S,Machine 6 - Turning & Milling,0,0,75,29/01/2012 01:15,75,1,6,1,0,0,1,33
Ballnut,missing,10,Case46,regular,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,0,0,387,31/01/2012 15:57,957,1,1,15,3762,3762,2,31
Ballnut,missing,10,Case46,regular,Turning & Milling - Machine 6,ID4429,S,Machine 6 - Turning & Milling,0,0,185,31/01/2012 20:06,1206,1,1,20,249,4011,3,32
Ballnut,missing,10,Case46,regular,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,1,0,156,31/01/2012 22:40,1360,1,1,22,154,4165,4,32
Ballnut,missing,10,Case46,regular,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,9,0,280,01/02/2012 03:21,201,2,2,3,281,4446,5,32
Ballnut,missing,10,Case46,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,10,0,115,01/02/2012 11:11,671,2,2,11,470,4916,6,33
Ballnut,missing,10,Case46,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,10,0,0,01/02/2012 14:50,890,2,2,14,219,5135,7,32
Ballnut,missing,10,Case46,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,53,01/02/2012 15:56,956,2,2,15,66,5201,8,32
Ballnut,missing,10,Case46,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,10,0,75,01/02/2012 16:05,965,2,2,16,9,5210,9,33
Ballnut,missing,10,Case46,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,10,0,12,02/02/2012 07:01,421,2,3,7,896,6106,10,33
Ballnut,missing,10,Case46,regular,Packing,ID4820,D,Packing,10,0,60,03/02/2012 01:00,60,2,4,1,1079,7185,11,34
Housing,missing,20,Case34,regular,Turning & Milling - Machine 10,ID4132,S,Machine 10 - Grinding,1,0,521,29/01/2012 17:43,1063,1,6,17,0,0,1,31
Housing,missing,20,Case34,regular,Turning & Milling - Machine 10,ID3846,S,Machine 10 - Grinding,1,0,115,29/01/2012 19:54,1194,1,6,19,131,131,2,32
Housing,missing,20,Case34,regular,Turning & Milling - Machine 10,ID3846,D,Machine 10 - Grinding,6,0,231,29/01/2012 23:45,1425,1,6,23,231,362,3,32
Housing,missing,20,Case34,regular,Turning & Milling - Machine 10,ID4932,D,Machine 10 - Grinding,10,0,418,30/01/2012 06:44,404,1,0,6,419,781,4,30
Housing,missing,20,Case34,regular,Turning & Milling - Machine 10,ID4132,D,Machine 10 - Grinding,2,0,64,30/01/2012 08:06,486,1,0,8,82,863,5,30
Housing,missing,20,Case34,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,20,0,176,30/01/2012 10:00,600,1,0,10,114,977,6,30
Housing,missing,20,Case34,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,20,0,34,01/02/2012 09:54,594,2,2,9,2874,3851,7,33
Housing,missing,20,Case34,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,1,0,2,01/02/2012 11:20,680,2,2,11,86,3937,8,33
Housing,missing,20,Case34,regular,Round Grinding - Machine 12,ID4872,S,Machine 12 - Grinding,0,0,11,01/02/2012 11:41,701,2,2,11,21,3958,9,32
Housing,missing,20,Case34,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,19,0,151,01/02/2012 13:52,832,2,2,13,131,4089,10,32
Housing,missing,20,Case34,regular,Round Grinding - Machine 12,ID4872,S,Machine 12 - Grinding,0,0,34,01/02/2012 14:46,886,2,2,14,54,4143,11,32
Housing,missing,20,Case34,regular,Round Grinding - Machine 12,ID4528,S,Machine 12 - Grinding,1,0,76,01/02/2012 17:26,1046,2,2,17,160,4303,12,32
Housing,missing,20,Case34,regular,Round Grinding - Machine 12,ID4528,D,Machine 12 - Grinding,8,0,51,01/02/2012 18:18,1098,2,2,18,52,4355,13,32
Housing,missing,20,Case34,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,34,02/02/2012 16:04,964,2,3,16,1306,5661,14,34
Housing,missing,20,Case34,regular,Packing,ID4820,D,Packing,9,0,60,05/02/2012 01:00,60,2,6,1,3416,9077,15,34
Housing,missing,20,Case34,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,9,0,360,05/02/2012 15:00,900,2,6,15,840,9917,16,32
Housing,missing,20,Case34,regular,Round Grinding - Machine 12,ID4528,S,Machine 12 - Grinding,0,0,81,19/02/2012 15:59,959,2,6,15,20219,30136,17,28
Housing,missing,20,Case34,regular,Round Grinding - Machine 2,ID4528,D,Machine 2 - Round Grinding,0,0,111,19/02/2012 17:51,1071,2,6,17,112,30248,18,28
Housing,missing,20,Case34,regular,Round Grinding - Machine 12,ID4528,D,Machine 12 - Grinding,11,0,211,20/02/2012 10:42,642,2,0,10,1011,31259,19,28
Housing,missing,20,Case34,regular,Final Inspection Q.C.,ID4493,D,Quality Check 1,11,0,240,21/02/2012 15:07,907,2,1,15,1705,32964,20,25
Housing,missing,20,Case34,regular,Packing,ID4820,D,Packing,11,0,60,22/02/2012 01:00,60,2,2,1,593,33557,21,26
Cable Head,missing,10,Case3,regular,Turning & Milling - Machine 5,ID4167,S,Machine 5 - Turning & Milling,2,0,635,29/01/2012 17:59,1079,1,6,17,0,0,1,32
Cable Head,missing,10,Case3,regular,Turning & Milling Q.C.,ID4163,S,Quality Check 1,0,0,69,29/01/2012 18:01,1081,1,6,18,2,2,2,32
Cable Head,missing,10,Case3,regular,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,8,0,194,29/01/2012 23:23,1403,1,6,23,322,324,3,32
Cable Head,missing,10,Case3,regular,Turning & Milling Q.C.,ID4163,D,Quality Check 1,10,0,40,30/01/2012 07:40,460,1,0,7,497,821,4,30
Cable Head,missing,10,Case3,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,10,0,20,30/01/2012 08:28,508,1,0,8,48,869,5,30
Cable Head,missing,10,Case3,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,10,0,58,14/02/2012 13:40,820,2,1,13,21912,22781,6,28
Cable Head,missing,10,Case3,regular,Round Grinding - Machine 3,ID4445,S,Machine 3 - Round Grinding,0,0,41,14/02/2012 16:08,968,2,1,16,148,22929,7,28
Cable Head,missing,10,Case3,regular,Round Grinding - Machine 3,ID4385,S,Machine 3 - Round Grinding,0,0,90,14/02/2012 17:30,1050,2,1,17,82,23011,8,28
Cable Head,missing,10,Case3,regular,Round Grinding - Machine 3,ID4385,D,Machine 3 - Round Grinding,0,0,229,14/02/2012 21:34,1294,2,1,21,244,23255,9,28
Cable Head,missing,10,Case3,regular,Round Grinding - Machine 3,ID4385,S,Machine 3 - Round Grinding,0,0,84,14/02/2012 22:58,1378,2,1,22,84,23339,10,28
Cable Head,missing,10,Case3,regular,Round Grinding - Machine 3,ID4385,D,Machine 3 - Round Grinding,2,0,48,14/02/2012 23:46,1426,2,1,23,48,23387,11,29
Cable Head,missing,10,Case3,regular,Round Grinding - Machine 3,ID0420,D,Machine 3 - Round Grinding,8,0,354,15/02/2012 05:41,341,2,2,5,355,23742,12,29
Cable Head,missing,10,Case3,regular,Final Inspection Q.C.,ID4493,D,Quality Check 1,0,0,180,16/02/2012 11:22,682,2,3,11,1781,25523,13,30
Cable Head,missing,10,Case3,regular,Final Inspection Q.C.,ID4493,D,Quality Check 1,10,0,60,16/02/2012 12:15,735,2,3,12,53,25576,14,30
Cable Head,missing,10,Case3,regular,Packing,ID4820,D,Packing,10,0,60,17/02/2012 01:00,60,2,4,1,765,26341,15,28
Cable Head,missing,10,Case1,deviant,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,1,0,379,30/01/2012 05:43,343,1,0,5,0,0,1,30
Cable Head,missing,10,Case1,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,1,0,58,30/01/2012 06:42,402,1,0,6,59,59,2,30
Cable Head,missing,10,Case1,deviant,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,0,0,22,30/01/2012 07:21,441,1,0,7,39,98,3,30
Cable Head,missing,10,Case1,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,8,0,217,30/01/2012 10:58,658,1,0,10,217,315,4,28
Ballnut,missing,36,Case37,deviant,Turning - Machine 9,ID4641,D,Machine 9 - Turning & Milling,0,0,239,30/01/2012 14:19,859,1,0,14,0,0,1,29
Ballnut,missing,36,Case37,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,1,0,299,30/01/2012 14:46,886,1,0,14,27,27,2,29
Ballnut,missing,36,Case37,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,1,0,195,30/01/2012 18:02,1082,1,0,18,196,223,3,31
Ballnut,missing,36,Case37,deviant,Turning & Milling - Machine 8,ID4794,D,Machine 8 - Turning & Milling,11,0,641,31/01/2012 06:45,405,1,1,6,763,986,4,33
Ballnut,missing,36,Case37,deviant,Turning & Milling - Machine 8,other,D,Machine 8 - Turning & Milling,23,0,660,31/01/2012 18:00,1080,1,1,18,675,1661,5,32
Ballnut,missing,36,Case37,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,579,01/02/2012 16:39,999,2,2,16,1359,3020,6,32
Ballnut,missing,36,Case37,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,13,0,78,01/02/2012 17:57,1077,2,2,17,78,3098,7,32
Ballnut,missing,36,Case37,deviant,Turning & Milling - Machine 8,ID4932,D,Machine 8 - Turning & Milling,23,0,389,02/02/2012 03:48,228,2,3,3,591,3689,8,33
Ballnut,missing,36,Case37,deviant,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,36,0,120,03/02/2012 10:00,600,2,4,10,1812,5501,9,34
Ballnut,missing,36,Case37,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,36,0,1,06/02/2012 07:42,462,2,0,7,4182,9683,10,33
Ballnut,missing,36,Case37,deviant,Round Grinding - Machine 3,ID0420,D,Machine 3 - Round Grinding,19,0,300,12/02/2012 05:00,300,2,6,5,8478,18161,11,35
Ballnut,missing,36,Case37,deviant,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,36,0,200,12/02/2012 15:26,926,2,6,15,626,18787,12,34
Ballnut,missing,36,Case37,deviant,Round Grinding - Machine 3,ID4385,S,Machine 3 - Round Grinding,0,0,150,12/02/2012 22:30,1350,2,6,22,424,19211,13,35
Ballnut,missing,36,Case37,deviant,Round Grinding - Machine 3,ID4385,D,Machine 3 - Round Grinding,4,0,60,12/02/2012 23:30,1410,2,6,23,60,19271,14,35
Ballnut,missing,36,Case37,deviant,Round Grinding - Machine 3,ID4355,D,Machine 3 - Round Grinding,8,0,128,13/02/2012 09:08,548,2,0,9,578,19849,15,34
other,missing,60,Case234,deviant,Turning Q.C.,ID4287,D,Quality Check 1,0,0,49,30/01/2012 15:19,919,1,0,15,0,0,1,29
Flange,missing,221,Case218,regular,other,other,D,other,23,0,339,30/01/2012 15:58,958,1,0,15,0,0,1,30
Flange,missing,221,Case218,regular,other,other,D,other,35,0,594,31/01/2012 06:51,411,1,1,6,893,893,2,33
Flange,missing,221,Case218,regular,other,other,D,other,23,0,554,01/02/2012 06:55,415,2,2,6,1444,2337,3,32
Flange,missing,221,Case218,regular,other,other,D,other,66,0,480,01/02/2012 15:00,900,2,2,15,485,2822,4,32
Flange,missing,221,Case218,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,126,02/02/2012 11:36,696,2,3,11,1236,4058,5,34
Flange,missing,221,Case218,regular,Packing,ID4820,D,Packing,148,0,60,06/02/2012 01:00,60,2,0,1,5124,9182,6,32
Flange,missing,221,Case218,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,148,0,83,06/02/2012 12:47,767,2,0,12,707,9889,7,33
Flange,missing,221,Case218,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,148,0,50,06/02/2012 12:50,770,2,0,12,3,9892,8,32
Spur Gear,missing,20,Case9,regular,Turning - Machine 9,ID4641,S,Machine 9 - Turning & Milling,0,0,81,30/01/2012 15:59,959,1,0,15,0,0,1,31
Spur Gear,missing,20,Case9,regular,Turning - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1,0,87,30/01/2012 17:34,1054,1,0,17,95,95,2,31
Spur Gear,missing,20,Case9,regular,Turning - Machine 9,ID3846,D,Machine 9 - Turning & Milling,19,0,208,30/01/2012 21:03,1263,1,0,21,209,304,3,31
Spur Gear,missing,20,Case9,regular,Turning Q.C.,ID4618,D,Quality Check 1,20,0,7,01/02/2012 07:30,450,2,2,7,2067,2371,4,33
Spur Gear,missing,20,Case9,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,0,0,84,01/02/2012 11:18,678,2,2,11,228,2599,5,33
Spur Gear,missing,20,Case9,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,20,0,125,14/02/2012 17:18,1038,2,1,17,19080,21679,6,28
Spur Gear,missing,20,Case9,regular,Round Grinding - Manual,ID4872,S,Machine 27 - Grinding,0,0,71,16/02/2012 08:09,489,2,3,8,2331,24010,7,30
Spur Gear,missing,20,Case9,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,20,0,182,16/02/2012 11:11,671,2,3,11,182,24192,8,30
Spur Gear,missing,20,Case9,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,20,0,1,16/02/2012 11:30,690,2,3,11,19,24211,9,30
Spur Gear,missing,20,Case9,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,100,19/02/2012 15:00,900,2,6,15,4530,28741,10,28
Spur Gear,missing,20,Case9,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,20,0,1,20/02/2012 09:08,548,2,0,9,1088,29829,11,28
Spur Gear,missing,20,Case9,regular,Packing,ID4820,D,Packing,20,0,60,21/02/2012 01:00,60,2,1,1,952,30781,12,26
Cable Head,missing,33,Case19,deviant,Turning & Milling - Machine 5,ID4167,S,Machine 5 - Turning & Milling,1,0,311,30/01/2012 16:10,970,1,0,16,0,0,1,32
Cable Head,missing,33,Case19,deviant,Turning & Milling Q.C.,ID4163,S,Quality Check 1,0,0,65,30/01/2012 18:05,1085,1,0,18,115,115,2,31
Cable Head,missing,33,Case19,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,32,0,650,31/01/2012 06:40,400,1,1,6,755,870,3,33
Cable Head,missing,33,Case19,deviant,Turning & Milling Q.C.,ID4163,D,Quality Check 1,33,0,80,31/01/2012 16:10,970,1,1,16,570,1440,4,33
Cable Head,missing,33,Case19,deviant,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,33,0,52,01/02/2012 09:19,559,2,2,9,1029,2469,5,33
Cable Head,missing,33,Case19,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0,0,75,20/02/2012 01:15,75,2,0,1,26876,29345,6,28
Cable Head,missing,33,Case19,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,31,0,38,20/02/2012 15:59,959,2,0,15,884,30229,7,29
